ID,Vietnamese_Text,English_Text,Vietnamese_Sound
wordex_mạn,Câu chuyện có phần lãng mạn,The story has a romantic side,
wordex_đuôi,Con chó vẫy đuôi vui mừng,The dog wags its tail happily,
wordex_ân,Anh ấy là ân nhân của tôi,He is my benefactor,
wordex_tỷ,Công ty đó trị giá hàng tỷ đồng,That company is worth billions of dong,
wordex_nhốt,Đừng nhốt con vật trong lồng lâu quá,Don't keep the animal caged too long,
wordex_đần,Đừng đứng đó như người đần,Don't stand there like a dimwit,
wordex_bỏng,Tay tôi bị bỏng khi nấu ăn,I burned my hand while cooking,
wordex_bồi,Công ty phải bồi thường thiệt hại,The company must compensate for the damages,
wordex_âu,Nhiều du khách châu Âu đến Việt Nam,Many European tourists visit Vietnam,
wordex_chọc,Đừng chọc em gái tôi khóc,Don't tease my little sister until she cries,
wordex_mến,Mọi người đều mến cô ấy,Everyone is fond of her,
wordex_gởi,Tôi gởi thư cho bạn,I sent you a letter (southern spelling),
wordex_hôi,Đôi giày này hôi quá,These shoes smell terrible,
wordex_mỏi,Chân tôi mỏi sau khi đi bộ,My legs are sore after walking,
wordex_tháp,Chúng tôi leo lên đỉnh tháp,We climbed to the top of the tower,
wordex_khô,Thời tiết ở đây rất khô,The weather here is very dry,
wordex_nhát,Cắt một nhát dưa hấu,Cut a slice of watermelon,
wordex_nhảm,Đừng nói chuyện nhảm nhí,Don't talk nonsense,
wordex_tươi,Rau này rất tươi,This vegetable is very fresh,
wordex_kỉ,Đây là một kỉ vật quý giá,This is a precious keepsake,
wordex_ngắm,Chúng tôi ngắm cảnh hoàng hôn,We admire the sunset scenery,
wordex_hô,Đám đông hô vang khẩu hiệu,The crowd chants slogans loudly,
wordex_ngôn,"Anh ấy giữ đúng lời hứa, trọng ngôn","He keeps his word, true to his promise",
wordex_nút,Nhấn nút để bắt đầu,Press the button to start,
wordex_li,Cho tôi một li nước cam,Give me a glass of orange juice,
wordex_tỉ,Trái đất có hơn bảy tỉ người,Earth has more than seven billion people,
wordex_mạc,Đây là một vùng sa mạc rộng lớn,This is a vast desert region,
wordex_tang,Gia đình đang để tang,The family is in mourning,
wordex_tởm,Mùi này thật tởm,This smell is disgusting,
wordex_hỗn,Đứa trẻ đó rất hỗn láo,That child is very rude,
wordex_đít,Anh ấy ngã đau đít,He fell and hurt his backside,
wordex_đuối,Tôi cảm thấy đuối sức,I feel exhausted,
wordex_bốc,Khói bốc lên từ đám cháy,Smoke rose from the fire,
wordex_rũ,Anh ấy rũ bỏ mọi lo âu,He shakes off all his worries,
wordex_tiêm,Tôi vừa tiêm phòng cúm,I just got a flu shot,
wordex_đền,Chúng tôi ghé thăm ngôi đền cổ,We visited the ancient temple,
wordex_xích,Chiếc xe đạp có xích bị đứt,The bicycle chain is broken,
wordex_vứt,Đừng vứt rác bừa bãi,Don't litter carelessly,
wordex_ngũ,Chúng tôi ngũ giác trong đội hình,We formed a pentagon shape,
wordex_xạ,Anh ấy là một xạ thủ giỏi,He's a skilled marksman,
wordex_giỡn,Đừng giỡn với tôi,Don't joke around with me,
wordex_phái,Anh ấy thuộc phái bảo thủ,He belongs to the conservative faction,
wordex_đạp,Tôi đạp xe đi làm mỗi ngày,I bike to work every day,
wordex_dò,Cảnh sát dò tìm dấu vết,The police searched for clues,
wordex_triều,Đây là di tích của một triều đại xưa,This is a relic of an ancient dynasty,
wordex_truyện,Tôi đang đọc một cuốn truyện hay,I'm reading a great story,
wordex_cược,Đừng đặt cược quá nhiều tiền,Don't bet too much money,
wordex_nương,Cô ấy nương tựa vào gia đình,She relies on her family,
wordex_vĩnh,Chúng tôi hứa yêu nhau vĩnh viễn,We promise to love each other forever,
wordex_đĩa,Đặt thức ăn lên đĩa,Put the food on the plate,
wordex_chăng,Có lẽ trời sẽ mưa chăng?,Perhaps it will rain?,
wordex_ruột,Anh ấy bị đau ruột,He has a stomachache (intestinal pain),
wordex_giơ,Học sinh giơ tay phát biểu,The student raises their hand to speak,
wordex_hít,Hít một hơi thật sâu,Take a really deep breath,
wordex_tròn,Cái bánh này có hình tròn,This cake is round-shaped,
wordex_trói,Kẻ bắt cóc trói tay nạn nhân,The kidnapper tied the victim's hands,
wordex_giật,Ai đó giật túi xách của cô ấy,Someone snatched her bag,
wordex_heo,Trang trại nuôi rất nhiều heo,The farm raises a lot of pigs,
wordex_van,Cô ấy van xin được tha thứ,She begs to be forgiven,
wordex_hoan,Mọi người hoan nghênh vị khách mới,Everyone welcomes the new guest,
wordex_gợi,Bài hát này gợi lại kỷ niệm cũ,This song evokes old memories,
wordex_tịch,Hải quan tịch thu hàng lậu,Customs confiscated the smuggled goods,
wordex_tụ,Bạn bè tụ họp mỗi cuối tuần,Friends gather every weekend,
wordex_thiêu,Đám cháy thiêu rụi cả căn nhà,The fire burned down the whole house,
wordex_nụ,Nụ hoa sắp nở rồi,The flower bud is about to bloom,
wordex_chủng,Đây là một chủng loại hiếm,This is a rare species,
wordex_vườn,Chúng tôi trồng rau trong vườn,We grow vegetables in the garden,
wordex_cột,Cột đèn đứng giữa đường,The lamp post stands in the middle of the road,
wordex_ốm,Cô ấy bị ốm mấy ngày nay,She's been sick for a few days,
wordex_thụ,Cây thụ phấn nhờ ong,The tree is pollinated by bees,
wordex_váy,Cô ấy mặc một chiếc váy đẹp,She wears a beautiful dress,
wordex_dáng,Cô ấy có dáng người thon thả,She has a slender figure,
wordex_mét,Con đường dài khoảng một trăm mét,The road is about one hundred meters long,
wordex_ủy,Ủy ban tổ chức cuộc họp,The committee organizes the meeting,
wordex_mãn,Tôi rất mãn nguyện với cuộc sống,I'm very content with life,
wordex_chuông,Chuông cửa reo lên,The doorbell rings,
wordex_vỏ,Vứt vỏ chuối vào thùng rác,Throw the banana peel in the trash,
wordex_thiếp,Bà cụ thiếp đi trên ghế,The old woman dozed off in the chair,
wordex_đàng,Đi đàng nào cũng được,Either way is fine,
wordex_đồi,Chúng tôi leo lên đỉnh đồi,We climbed to the top of the hill,
wordex_nạ,Anh ấy đeo mặt nạ hóa trang,He wears a costume mask,
wordex_bự,Con cá này bự quá,This fish is huge,
wordex_huống,"Trời lạnh thế này, huống chi là ban đêm","It's this cold, let alone at night",
wordex_hàn,Thợ hàn sửa lại khung sắt,The welder repairs the steel frame,
wordex_cai,Anh ấy quyết tâm cai thuốc lá,He's determined to quit smoking,
wordex_ưu,Người già được ưu tiên khi xếp hàng,Elderly people get priority in line,
wordex_bối,Tôi cảm thấy bối rối,I feel confused,
wordex_mềm,Chiếc gối này rất mềm,This pillow is very soft,
wordex_hang,Chúng tôi khám phá một cái hang,We explored a cave,
wordex_gỡ,Tôi cần gỡ rối chuyện này,I need to untangle this problem,
wordex_san,Chúng tôi san sẻ khó khăn với nhau,We share hardships with each other,
wordex_lặn,Anh ấy học lặn biển,He's learning to scuba dive,
wordex_giáp,Người lính mặc áo giáp,The soldier wears armor,
wordex_quyến,Cô ấy có vẻ đẹp quyến rũ,She has a captivating beauty,
wordex_ngọc,Chiếc vòng này làm từ ngọc,This bracelet is made of jade,
wordex_mỏ,Con chim có cái mỏ dài,The bird has a long beak,
wordex_ghen,Đừng ghen tuông vô cớ,Don't be jealous for no reason,
wordex_gỗ,Cái bàn này làm bằng gỗ,This table is made of wood,
wordex_đẻ,Con mèo vừa đẻ năm con,The cat just gave birth to five kittens,
wordex_quỳ,Anh ấy quỳ xuống cầu hôn,He knelt down to propose,
wordex_tia,Một tia nắng chiếu qua cửa sổ,A ray of sunlight shines through the window,
wordex_cuồng,Anh ấy cuồng nhiệt với bóng đá,He's crazy about soccer,
wordex_cỗ,Gia đình chuẩn bị một cỗ tiệc lớn,The family prepares a big feast,
wordex_tân,Chúng tôi chào đón sinh viên tân,We welcome new students,
wordex_quỹ,Công ty lập một quỹ từ thiện,The company set up a charity fund,
wordex_viễn,Ngành viễn thông phát triển nhanh,The telecommunications industry develops quickly,
wordex_dã,Đó là một hành động dã man,That was a brutal act,
wordex_tàng,Chiếc xe có khả năng tàng hình,The car has stealth capability,
wordex_diệu,Đó là một câu chuyện kỳ diệu,That's a wonderful story,
wordex_tràn,Nước tràn ra khỏi bồn,Water overflows from the tub,
wordex_vốn,Anh ấy đầu tư vốn vào công ty,He invested capital in the company,
wordex_nhịp,Tim tôi đập theo nhịp nhạc,My heart beats to the rhythm of the music,
wordex_phổi,Hút thuốc gây hại cho phổi,Smoking harms the lungs,
wordex_khoác,Cô ấy khoác áo lạnh trước khi ra ngoài,She puts on a coat before going out,
wordex_than,Đừng than vãn nữa,Stop complaining,
wordex_béo,Món ăn này hơi béo,This dish is a bit fatty,
wordex_thao,Anh ấy rất giỏi thể thao,He's very good at sports,
wordex_thiệp,Tôi gửi thiệp mời sinh nhật,I sent a birthday invitation card,
wordex_bực,Tôi cảm thấy bực mình,I feel annoyed,
wordex_cúi,Anh ấy cúi đầu chào,He bows his head to greet,
wordex_bổ,Trái cây rất bổ dưỡng,Fruit is very nutritious,
wordex_trinh,Cô ấy giữ lòng trinh trắng,She keeps her chastity,
wordex_ngớ,Anh ấy ngớ người ra vì bất ngờ,"He froze, stunned by surprise",
wordex_trùm,Hắn là trùm băng đảng,He's the gang boss,
wordex_camera,Chúng tôi lắp camera an ninh,We installed a security camera,
wordex_thỏ,Con thỏ chạy rất nhanh,The rabbit runs very fast,
wordex_huyền,Đây là một câu chuyện huyền bí,This is a mysterious story,
wordex_gối,Đầu gối tôi bị đau,My knee hurts,
wordex_kiệt,Tôi kiệt sức sau chuyến đi dài,I'm exhausted after the long trip,
wordex_ngẩn,Cô ấy ngẩn người nhìn cảnh đẹp,She stood in awe looking at the beautiful scenery,
wordex_lợn,Trang trại nuôi lợn,The farm raises pigs,
wordex_khích,Đừng khích tướng tôi,Don't provoke me,
wordex_thắc,Tôi có một thắc mắc,I have a question,
wordex_sợi,Cô ấy cầm một sợi dây,She holds a strand of string,
wordex_chấn,Trận động đất gây chấn động lớn,The earthquake caused a huge shock,
wordex_bạch,Con thiên nga bạch trắng muốt,The swan is pure white,
wordex_chiêu,Anh ấy nghĩ ra một chiêu hay,He came up with a clever trick,
wordex_đinh,Tôi cần một cây đinh để treo tranh,I need a nail to hang the painting,
wordex_báu,Đây là vật báu của gia đình,This is the family's treasure,
wordex_ngửi,Tôi ngửi thấy mùi thơm,I smell a fragrant scent,
wordex_dùm,Giữ dùm tôi cái này,Hold this for me please,
wordex_đòn,Anh ấy chịu một đòn đau,He took a painful blow,
wordex_góp,Mọi người góp tiền mua quà,Everyone chipped in money to buy a gift,
wordex_bê,Con bê con đi theo mẹ,The baby calf follows its mother,
wordex_xăng,Tôi cần đổ thêm xăng,I need to fill up on gas,
wordex_loạt,Có một loạt sự kiện xảy ra,A series of events happened,
wordex_co,Vải này bị co lại sau khi giặt,This fabric shrank after washing,
wordex_khói,Khói bốc lên từ ống khói,Smoke rises from the chimney,
wordex_gục,Anh ấy gục xuống vì mệt,He collapsed from exhaustion,
wordex_lót,Lót một tấm khăn lên giường,Lay a cloth on the bed,
wordex_sướng,Cuộc sống ở đây thật sướng,Life here is truly pleasant,
wordex_gánh,Bà bán hàng gánh rong,The woman carries goods on a shoulder pole to sell,
wordex_đắn,Tôi còn đắn đo chưa quyết định,"I'm still hesitating, haven't decided yet",
wordex_ong,Con ong hút mật từ hoa,The bee collects nectar from flowers,
wordex_nghèo,Gia đình đó khá nghèo,That family is quite poor,
wordex_rốt,Rốt cuộc chuyện gì đã xảy ra?,What happened in the end?,
wordex_nhi,Bệnh viện nhi chăm sóc trẻ em,The pediatric hospital cares for children,
wordex_ướt,Áo tôi bị ướt vì mưa,My shirt got wet from the rain,
wordex_chui,Con mèo chui qua khe cửa,The cat crawls through the door gap,
wordex_cảng,Tàu cập cảng vào buổi sáng,The ship docks at the port in the morning,
wordex_gạt,Đừng để bị gạt bởi lời ngọt ngào,Don't be deceived by sweet words,
wordex_suất,Cho tôi một suất cơm,Give me one portion of rice,
wordex_xé,Anh ấy xé tờ giấy,He tears the piece of paper,
wordex_vả,Cô ấy vả vào mặt hắn,She slapped him in the face,
wordex_virus,Máy tính tôi bị nhiễm virus,My computer got infected with a virus,
wordex_lau,Tôi lau bàn sạch sẽ,I wipe the table clean,
wordex_râu,Ông ấy để râu dài,He grows a long beard,
wordex_ưa,Tôi ưa thích sự yên tĩnh,I prefer quietness,
wordex_thà,Thà đi bộ còn hơn đợi xe buýt,I'd rather walk than wait for the bus,
wordex_ngưỡng,Tôi rất ngưỡng mộ sự kiên trì của bạn,I really admire your perseverance,
wordex_xì,Bánh xe bị xì hơi,The tire is leaking air,
wordex_thô,Cách nói chuyện của anh ấy hơi thô,His way of speaking is a bit crude,
wordex_bậc,Leo lên từng bậc thang,Climb up step by step,
wordex_cuộn,Cô ấy cuộn sợi len lại,She rolls up the yarn,
wordex_xuân,Mùa xuân hoa nở khắp nơi,"In spring, flowers bloom everywhere",
wordex_lặp,Đừng lặp lại lỗi cũ,Don't repeat the old mistake,
wordex_ngưng,Cơn mưa đã ngưng,The rain has stopped,
wordex_biện,Luật sư biện hộ cho bị cáo,The lawyer defends the accused,
wordex_tò,Tôi rất tò mò về chuyện đó,I'm very curious about that matter,
wordex_khoảnh,Đó là một khoảnh khắc đáng nhớ,That's a memorable moment,
wordex_tuyển,Công ty đang tuyển nhân viên mới,The company is recruiting new staff,
wordex_khớp,Câu trả lời không khớp với câu hỏi,The answer doesn't match the question,
wordex_robot,Nhà máy sử dụng robot để sản xuất,The factory uses robots for production,
wordex_bề,Nhìn bề ngoài anh ấy rất tự tin,"From the outside, he looks very confident",
wordex_sụp,Toà nhà cũ sụp đổ,The old building collapsed,
